currency,base_currency,currency_name,exchange_rate,date
IDR,EUR,Indonesian Rupiah,15107.0,2014-11-24
IDR,EUR,Indonesian Rupiah,15218.0,2014-11-25
IDR,EUR,Indonesian Rupiah,15270.0,2014-11-26
IDR,EUR,Indonesian Rupiah,15155.0,2014-11-27
IDR,EUR,Indonesian Rupiah,15241.0,2014-11-28
IDR,EUR,Indonesian Rupiah,15298.0,2014-12-01
IDR,EUR,Indonesian Rupiah,15186.0,2014-12-02
IDR,EUR,Indonesian Rupiah,15184.0,2014-12-03
IDR,EUR,Indonesian Rupiah,15226.0,2014-12-04
IDR,EUR,Indonesian Rupiah,15095.0,2014-12-05
IDR,EUR,Indonesian Rupiah,15254.0,2014-12-08
IDR,EUR,Indonesian Rupiah,15306.0,2014-12-09
IDR,EUR,Indonesian Rupiah,15403.0,2014-12-10
IDR,EUR,Indonesian Rupiah,15362.0,2014-12-11
IDR,EUR,Indonesian Rupiah,15571.0,2014-12-12
IDR,EUR,Indonesian Rupiah,15845.0,2014-12-15
IDR,EUR,Indonesian Rupiah,15878.0,2014-12-16
IDR,EUR,Indonesian Rupiah,15657.0,2014-12-17
IDR,EUR,Indonesian Rupiah,15480.0,2014-12-18
IDR,EUR,Indonesian Rupiah,15304.0,2014-12-19
IDR,EUR,Indonesian Rupiah,15257.0,2014-12-22
IDR,EUR,Indonesian Rupiah,15142.0,2014-12-23
IDR,EUR,Indonesian Rupiah,15200.0,2014-12-24
IDR,EUR,Indonesian Rupiah,15233.0,2014-12-25
IDR,EUR,Indonesian Rupiah,15180.0,2014-12-26
IDR,EUR,Indonesian Rupiah,15122.0,2014-12-29
IDR,EUR,Indonesian Rupiah,15122.0,2014-12-30
IDR,EUR,Indonesian Rupiah,14971.0,2014-12-31
IDR,EUR,Indonesian Rupiah,14976.0,2015-01-01
IDR,EUR,Indonesian Rupiah,15035.0,2015-01-02
IDR,EUR,Indonesian Rupiah,15112.0,2015-01-05
IDR,EUR,Indonesian Rupiah,15072.0,2015-01-06
IDR,EUR,Indonesian Rupiah,15122.0,2015-01-07
IDR,EUR,Indonesian Rupiah,14989.0,2015-01-08
IDR,EUR,Indonesian Rupiah,15024.0,2015-01-09
IDR,EUR,Indonesian Rupiah,14951.0,2015-01-12
IDR,EUR,Indonesian Rupiah,14878.0,2015-01-13
IDR,EUR,Indonesian Rupiah,14916.0,2015-01-14
IDR,EUR,Indonesian Rupiah,14648.0,2015-01-15
IDR,EUR,Indonesian Rupiah,14606.0,2015-01-16
IDR,EUR,Indonesian Rupiah,14644.0,2015-01-19
IDR,EUR,Indonesian Rupiah,14580.0,2015-01-20
IDR,EUR,Indonesian Rupiah,14484.0,2015-01-21
IDR,EUR,Indonesian Rupiah,14120.0,2015-01-22
IDR,EUR,Indonesian Rupiah,14017.0,2015-01-23
IDR,EUR,Indonesian Rupiah,14035.0,2015-01-26
IDR,EUR,Indonesian Rupiah,14230.0,2015-01-27
IDR,EUR,Indonesian Rupiah,14069.0,2015-01-28
IDR,EUR,Indonesian Rupiah,14225.0,2015-01-29
IDR,EUR,Indonesian Rupiah,14288.0,2015-01-30
IDR,EUR,Indonesian Rupiah,14418.0,2015-02-02
IDR,EUR,Indonesian Rupiah,14553.0,2015-02-03
IDR,EUR,Indonesian Rupiah,14322.0,2015-02-04
IDR,EUR,Indonesian Rupiah,14536.0,2015-02-05
IDR,EUR,Indonesian Rupiah,14260.0,2015-02-06
IDR,EUR,Indonesian Rupiah,14349.0,2015-02-09
IDR,EUR,Indonesian Rupiah,14326.0,2015-02-10
IDR,EUR,Indonesian Rupiah,14394.0,2015-02-11
IDR,EUR,Indonesian Rupiah,14573.0,2015-02-12
IDR,EUR,Indonesian Rupiah,14536.0,2015-02-13
IDR,EUR,Indonesian Rupiah,14466.0,2015-02-16
IDR,EUR,Indonesian Rupiah,14564.0,2015-02-17
IDR,EUR,Indonesian Rupiah,14634.0,2015-02-18
IDR,EUR,Indonesian Rupiah,14472.0,2015-02-19
IDR,EUR,Indonesian Rupiah,14575.0,2015-02-20
IDR,EUR,Indonesian Rupiah,14543.0,2015-02-23
IDR,EUR,Indonesian Rupiah,14615.0,2015-02-24
IDR,EUR,Indonesian Rupiah,14610.0,2015-02-25
IDR,EUR,Indonesian Rupiah,14413.0,2015-02-26
IDR,EUR,Indonesian Rupiah,14443.0,2015-02-27
IDR,EUR,Indonesian Rupiah,14541.0,2015-03-02
IDR,EUR,Indonesian Rupiah,14530.0,2015-03-03
IDR,EUR,Indonesian Rupiah,14426.0,2015-03-04
IDR,EUR,Indonesian Rupiah,14368.0,2015-03-05
IDR,EUR,Indonesian Rupiah,14119.0,2015-03-06
IDR,EUR,Indonesian Rupiah,14190.0,2015-03-09
IDR,EUR,Indonesian Rupiah,14033.0,2015-03-10
IDR,EUR,Indonesian Rupiah,13896.0,2015-03-11
IDR,EUR,Indonesian Rupiah,13993.0,2015-03-12
IDR,EUR,Indonesian Rupiah,13847.0,2015-03-13
IDR,EUR,Indonesian Rupiah,14033.0,2015-03-16
IDR,EUR,Indonesian Rupiah,13939.0,2015-03-17
IDR,EUR,Indonesian Rupiah,14251.0,2015-03-18
IDR,EUR,Indonesian Rupiah,13894.0,2015-03-19
IDR,EUR,Indonesian Rupiah,14223.0,2015-03-20
IDR,EUR,Indonesian Rupiah,14257.0,2015-03-23
IDR,EUR,Indonesian Rupiah,14069.0,2015-03-24
IDR,EUR,Indonesian Rupiah,14228.0,2015-03-25
IDR,EUR,Indonesian Rupiah,14148.0,2015-03-26
IDR,EUR,Indonesian Rupiah,14225.0,2015-03-27
IDR,EUR,Indonesian Rupiah,14151.0,2015-03-30
IDR,EUR,Indonesian Rupiah,14029.0,2015-03-31
IDR,EUR,Indonesian Rupiah,14038.0,2015-04-01
IDR,EUR,Indonesian Rupiah,14181.0,2015-04-02
IDR,EUR,Indonesian Rupiah,14232.0,2015-04-03
IDR,EUR,Indonesian Rupiah,14160.0,2015-04-06
IDR,EUR,Indonesian Rupiah,14042.0,2015-04-07
IDR,EUR,Indonesian Rupiah,13959.0,2015-04-08
IDR,EUR,Indonesian Rupiah,13746.0,2015-04-09
IDR,EUR,Indonesian Rupiah,13678.0,2015-04-10
IDR,EUR,Indonesian Rupiah,13724.0,2015-04-13
IDR,EUR,Indonesian Rupiah,13866.0,2015-04-14
IDR,EUR,Indonesian Rupiah,13762.0,2015-04-15
IDR,EUR,Indonesian Rupiah,13821.0,2015-04-16
IDR,EUR,Indonesian Rupiah,13873.0,2015-04-17
IDR,EUR,Indonesian Rupiah,13942.0,2015-04-20
IDR,EUR,Indonesian Rupiah,13904.0,2015-04-21
IDR,EUR,Indonesian Rupiah,13817.0,2015-04-22
IDR,EUR,Indonesian Rupiah,14055.0,2015-04-23
IDR,EUR,Indonesian Rupiah,14021.0,2015-04-24
IDR,EUR,Indonesian Rupiah,14156.0,2015-04-27
IDR,EUR,Indonesian Rupiah,14284.0,2015-04-28
IDR,EUR,Indonesian Rupiah,14371.0,2015-04-29
IDR,EUR,Indonesian Rupiah,14546.0,2015-04-30
IDR,EUR,Indonesian Rupiah,14508.0,2015-05-01
IDR,EUR,Indonesian Rupiah,14455.0,2015-05-04
IDR,EUR,Indonesian Rupiah,14629.0,2015-05-05
IDR,EUR,Indonesian Rupiah,14824.0,2015-05-06
IDR,EUR,Indonesian Rupiah,14836.0,2015-05-07
IDR,EUR,Indonesian Rupiah,14688.0,2015-05-08
IDR,EUR,Indonesian Rupiah,14655.0,2015-05-11
IDR,EUR,Indonesian Rupiah,14794.0,2015-05-12
IDR,EUR,Indonesian Rupiah,14909.0,2015-05-13
IDR,EUR,Indonesian Rupiah,14974.0,2015-05-14
IDR,EUR,Indonesian Rupiah,14982.0,2015-05-15
IDR,EUR,Indonesian Rupiah,14853.0,2015-05-18
IDR,EUR,Indonesian Rupiah,14606.0,2015-05-19
IDR,EUR,Indonesian Rupiah,14608.0,2015-05-20
IDR,EUR,Indonesian Rupiah,14571.0,2015-05-21
IDR,EUR,Indonesian Rupiah,14524.0,2015-05-22
IDR,EUR,Indonesian Rupiah,14428.0,2015-05-25
IDR,EUR,Indonesian Rupiah,14418.0,2015-05-26
IDR,EUR,Indonesian Rupiah,14384.0,2015-05-27
IDR,EUR,Indonesian Rupiah,14544.0,2015-05-28
IDR,EUR,Indonesian Rupiah,14577.0,2015-05-29
IDR,EUR,Indonesian Rupiah,14437.0,2015-06-01
IDR,EUR,Indonesian Rupiah,14733.0,2015-06-02
IDR,EUR,Indonesian Rupiah,14892.0,2015-06-03
IDR,EUR,Indonesian Rupiah,14871.0,2015-06-04
IDR,EUR,Indonesian Rupiah,14737.0,2015-06-05
IDR,EUR,Indonesian Rupiah,15086.0,2015-06-08
IDR,EUR,Indonesian Rupiah,14990.0,2015-06-09
IDR,EUR,Indonesian Rupiah,15065.0,2015-06-10
IDR,EUR,Indonesian Rupiah,15012.0,2015-06-11
IDR,EUR,Indonesian Rupiah,15055.0,2015-06-12
IDR,EUR,Indonesian Rupiah,15078.0,2015-06-15
IDR,EUR,Indonesian Rupiah,15005.0,2015-06-16
IDR,EUR,Indonesian Rupiah,15143.0,2015-06-17
IDR,EUR,Indonesian Rupiah,15120.0,2015-06-18
IDR,EUR,Indonesian Rupiah,15128.0,2015-06-19
IDR,EUR,Indonesian Rupiah,15085.0,2015-06-22
IDR,EUR,Indonesian Rupiah,14793.0,2015-06-23
IDR,EUR,Indonesian Rupiah,14889.0,2015-06-24
IDR,EUR,Indonesian Rupiah,14920.0,2015-06-25
IDR,EUR,Indonesian Rupiah,14849.0,2015-06-26
IDR,EUR,Indonesian Rupiah,15005.0,2015-06-29
IDR,EUR,Indonesian Rupiah,14838.0,2015-06-30
IDR,EUR,Indonesian Rupiah,14730.0,2015-07-01
IDR,EUR,Indonesian Rupiah,14771.0,2015-07-02
IDR,EUR,Indonesian Rupiah,14872.0,2015-07-03
IDR,EUR,Indonesian Rupiah,14798.0,2015-07-06
IDR,EUR,Indonesian Rupiah,14655.0,2015-07-07
IDR,EUR,Indonesian Rupiah,14815.0,2015-07-08
IDR,EUR,Indonesian Rupiah,14734.0,2015-07-09
IDR,EUR,Indonesian Rupiah,14837.0,2015-07-10
IDR,EUR,Indonesian Rupiah,14676.0,2015-07-13
IDR,EUR,Indonesian Rupiah,14676.0,2015-07-14
IDR,EUR,Indonesian Rupiah,14654.0,2015-07-15
IDR,EUR,Indonesian Rupiah,14506.0,2015-07-16
IDR,EUR,Indonesian Rupiah,14458.0,2015-07-17
IDR,EUR,Indonesian Rupiah,14438.0,2015-07-20
IDR,EUR,Indonesian Rupiah,14585.0,2015-07-21
IDR,EUR,Indonesian Rupiah,14608.0,2015-07-22
IDR,EUR,Indonesian Rupiah,14736.0,2015-07-23
IDR,EUR,Indonesian Rupiah,14746.0,2015-07-24
IDR,EUR,Indonesian Rupiah,14915.0,2015-07-27
IDR,EUR,Indonesian Rupiah,14880.0,2015-07-28
IDR,EUR,Indonesian Rupiah,14824.0,2015-07-29
IDR,EUR,Indonesian Rupiah,14762.0,2015-07-30
IDR,EUR,Indonesian Rupiah,14848.0,2015-07-31
IDR,EUR,Indonesian Rupiah,14774.0,2015-08-03
IDR,EUR,Indonesian Rupiah,14676.0,2015-08-04
IDR,EUR,Indonesian Rupiah,14722.0,2015-08-05
IDR,EUR,Indonesian Rupiah,14787.0,2015-08-06
IDR,EUR,Indonesian Rupiah,14829.0,2015-08-07
IDR,EUR,Indonesian Rupiah,14970.0,2015-08-10
IDR,EUR,Indonesian Rupiah,15023.0,2015-08-11
IDR,EUR,Indonesian Rupiah,15366.0,2015-08-12
IDR,EUR,Indonesian Rupiah,15315.0,2015-08-13
IDR,EUR,Indonesian Rupiah,15306.0,2015-08-14
IDR,EUR,Indonesian Rupiah,15263.0,2015-08-17
IDR,EUR,Indonesian Rupiah,15224.0,2015-08-18
IDR,EUR,Indonesian Rupiah,15378.0,2015-08-19
IDR,EUR,Indonesian Rupiah,15620.0,2015-08-20
IDR,EUR,Indonesian Rupiah,15926.0,2015-08-21
IDR,EUR,Indonesian Rupiah,16308.0,2015-08-24
IDR,EUR,Indonesian Rupiah,16212.0,2015-08-25
IDR,EUR,Indonesian Rupiah,15997.0,2015-08-26
IDR,EUR,Indonesian Rupiah,15770.0,2015-08-27
IDR,EUR,Indonesian Rupiah,15673.0,2015-08-28
IDR,EUR,Indonesian Rupiah,15788.0,2015-08-31
IDR,EUR,Indonesian Rupiah,15925.0,2015-09-01
IDR,EUR,Indonesian Rupiah,15837.0,2015-09-02
IDR,EUR,Indonesian Rupiah,15750.0,2015-09-03
IDR,EUR,Indonesian Rupiah,15782.0,2015-09-04
IDR,EUR,Indonesian Rupiah,15953.0,2015-09-07
IDR,EUR,Indonesian Rupiah,16042.0,2015-09-08
IDR,EUR,Indonesian Rupiah,15992.0,2015-09-09
IDR,EUR,Indonesian Rupiah,16174.0,2015-09-10
IDR,EUR,Indonesian Rupiah,16238.0,2015-09-11
IDR,EUR,Indonesian Rupiah,16269.0,2015-09-14
IDR,EUR,Indonesian Rupiah,16230.0,2015-09-15
IDR,EUR,Indonesian Rupiah,16359.0,2015-09-16
IDR,EUR,Indonesian Rupiah,16504.0,2015-09-17
IDR,EUR,Indonesian Rupiah,16247.0,2015-09-18
IDR,EUR,Indonesian Rupiah,16208.0,2015-09-21
IDR,EUR,Indonesian Rupiah,16174.0,2015-09-22
IDR,EUR,Indonesian Rupiah,16430.0,2015-09-23
IDR,EUR,Indonesian Rupiah,16410.0,2015-09-24
IDR,EUR,Indonesian Rupiah,16474.0,2015-09-25
IDR,EUR,Indonesian Rupiah,16553.0,2015-09-28
IDR,EUR,Indonesian Rupiah,16511.0,2015-09-29
IDR,EUR,Indonesian Rupiah,16355.0,2015-09-30
IDR,EUR,Indonesian Rupiah,16405.0,2015-10-01
IDR,EUR,Indonesian Rupiah,16405.0,2015-10-02
IDR,EUR,Indonesian Rupiah,16257.0,2015-10-05
IDR,EUR,Indonesian Rupiah,16089.0,2015-10-06
IDR,EUR,Indonesian Rupiah,15504.0,2015-10-07
IDR,EUR,Indonesian Rupiah,15620.0,2015-10-08
IDR,EUR,Indonesian Rupiah,15224.0,2015-10-09
IDR,EUR,Indonesian Rupiah,15262.0,2015-10-12
IDR,EUR,Indonesian Rupiah,15542.0,2015-10-13
IDR,EUR,Indonesian Rupiah,15611.0,2015-10-14
IDR,EUR,Indonesian Rupiah,15282.0,2015-10-15
IDR,EUR,Indonesian Rupiah,15387.0,2015-10-16
IDR,EUR,Indonesian Rupiah,15321.0,2015-10-19
IDR,EUR,Indonesian Rupiah,15530.0,2015-10-20
IDR,EUR,Indonesian Rupiah,15592.0,2015-10-21
IDR,EUR,Indonesian Rupiah,15154.0,2015-10-22
IDR,EUR,Indonesian Rupiah,15011.0,2015-10-23
IDR,EUR,Indonesian Rupiah,15075.0,2015-10-26
IDR,EUR,Indonesian Rupiah,15029.0,2015-10-27
IDR,EUR,Indonesian Rupiah,15091.0,2015-10-28
IDR,EUR,Indonesian Rupiah,15014.0,2015-10-29
IDR,EUR,Indonesian Rupiah,15100.0,2015-10-30
IDR,EUR,Indonesian Rupiah,15092.0,2015-11-02
IDR,EUR,Indonesian Rupiah,14895.0,2015-11-03
IDR,EUR,Indonesian Rupiah,14766.0,2015-11-04
IDR,EUR,Indonesian Rupiah,14727.0,2015-11-05
IDR,EUR,Indonesian Rupiah,14597.0,2015-11-06
IDR,EUR,Indonesian Rupiah,14715.0,2015-11-09
IDR,EUR,Indonesian Rupiah,14587.0,2015-11-10
IDR,EUR,Indonesian Rupiah,14610.0,2015-11-11
IDR,EUR,Indonesian Rupiah,14692.0,2015-11-12
IDR,EUR,Indonesian Rupiah,14759.0,2015-11-13
IDR,EUR,Indonesian Rupiah,14660.0,2015-11-16
IDR,EUR,Indonesian Rupiah,14596.0,2015-11-17
IDR,EUR,Indonesian Rupiah,14700.0,2015-11-18
IDR,EUR,Indonesian Rupiah,14774.0,2015-11-19
IDR,EUR,Indonesian Rupiah,14523.0,2015-11-20
IDR,EUR,Indonesian Rupiah,14586.0,2015-11-23
IDR,EUR,Indonesian Rupiah,14632.0,2015-11-24
IDR,EUR,Indonesian Rupiah,14577.0,2015-11-25
IDR,EUR,Indonesian Rupiah,14555.0,2015-11-26
IDR,EUR,Indonesian Rupiah,14533.0,2015-11-27
IDR,EUR,Indonesian Rupiah,14656.0,2015-11-30
IDR,EUR,Indonesian Rupiah,14682.0,2015-12-01
IDR,EUR,Indonesian Rupiah,14675.0,2015-12-02
IDR,EUR,Indonesian Rupiah,15121.0,2015-12-03
IDR,EUR,Indonesian Rupiah,15028.0,2015-12-04
IDR,EUR,Indonesian Rupiah,15034.0,2015-12-07
IDR,EUR,Indonesian Rupiah,15153.0,2015-12-08
IDR,EUR,Indonesian Rupiah,15276.0,2015-12-09
IDR,EUR,Indonesian Rupiah,15232.0,2015-12-10
IDR,EUR,Indonesian Rupiah,15318.0,2015-12-11
IDR,EUR,Indonesian Rupiah,15523.0,2015-12-14
IDR,EUR,Indonesian Rupiah,15408.0,2015-12-15
IDR,EUR,Indonesian Rupiah,15384.0,2015-12-16
IDR,EUR,Indonesian Rupiah,15216.0,2015-12-17
IDR,EUR,Indonesian Rupiah,15114.0,2015-12-18
IDR,EUR,Indonesian Rupiah,15012.0,2015-12-21
IDR,EUR,Indonesian Rupiah,14946.0,2015-12-22
IDR,EUR,Indonesian Rupiah,14869.0,2015-12-23
IDR,EUR,Indonesian Rupiah,14949.0,2015-12-24
IDR,EUR,Indonesian Rupiah,14964.0,2015-12-25
IDR,EUR,Indonesian Rupiah,14967.0,2015-12-28
IDR,EUR,Indonesian Rupiah,15000.0,2015-12-29
IDR,EUR,Indonesian Rupiah,15055.0,2015-12-30
IDR,EUR,Indonesian Rupiah,14971.0,2015-12-31
IDR,EUR,Indonesian Rupiah,15006.0,2016-01-01
IDR,EUR,Indonesian Rupiah,15106.0,2016-01-04
IDR,EUR,Indonesian Rupiah,14941.0,2016-01-05
IDR,EUR,Indonesian Rupiah,15026.0,2016-01-06
IDR,EUR,Indonesian Rupiah,15200.0,2016-01-07
IDR,EUR,Indonesian Rupiah,15197.0,2016-01-08
IDR,EUR,Indonesian Rupiah,15051.0,2016-01-11
IDR,EUR,Indonesian Rupiah,15091.0,2016-01-12
IDR,EUR,Indonesian Rupiah,15032.0,2016-01-13
IDR,EUR,Indonesian Rupiah,15107.0,2016-01-14
IDR,EUR,Indonesian Rupiah,15155.0,2016-01-15
IDR,EUR,Indonesian Rupiah,15166.0,2016-01-18
IDR,EUR,Indonesian Rupiah,15132.0,2016-01-19
IDR,EUR,Indonesian Rupiah,15190.0,2016-01-20
IDR,EUR,Indonesian Rupiah,15116.0,2016-01-21
IDR,EUR,Indonesian Rupiah,14940.0,2016-01-22
IDR,EUR,Indonesian Rupiah,15042.0,2016-01-25
IDR,EUR,Indonesian Rupiah,15087.0,2016-01-26
IDR,EUR,Indonesian Rupiah,15125.0,2016-01-27
IDR,EUR,Indonesian Rupiah,15165.0,2016-01-28
IDR,EUR,Indonesian Rupiah,14953.0,2016-01-29
IDR,EUR,Indonesian Rupiah,14891.0,2016-02-01
IDR,EUR,Indonesian Rupiah,14983.0,2016-02-02
IDR,EUR,Indonesian Rupiah,15281.0,2016-02-03
IDR,EUR,Indonesian Rupiah,15315.0,2016-02-04
IDR,EUR,Indonesian Rupiah,15246.0,2016-02-05
IDR,EUR,Indonesian Rupiah,15247.0,2016-02-08
IDR,EUR,Indonesian Rupiah,15350.0,2016-02-09
IDR,EUR,Indonesian Rupiah,15176.0,2016-02-10
IDR,EUR,Indonesian Rupiah,15222.0,2016-02-11
IDR,EUR,Indonesian Rupiah,15170.0,2016-02-12
IDR,EUR,Indonesian Rupiah,14916.0,2016-02-15
IDR,EUR,Indonesian Rupiah,14968.0,2016-02-16
IDR,EUR,Indonesian Rupiah,15020.0,2016-02-17
IDR,EUR,Indonesian Rupiah,15028.0,2016-02-18
IDR,EUR,Indonesian Rupiah,15007.0,2016-02-19
IDR,EUR,Indonesian Rupiah,14805.0,2016-02-22
IDR,EUR,Indonesian Rupiah,14783.0,2016-02-23
IDR,EUR,Indonesian Rupiah,14811.0,2016-02-24
IDR,EUR,Indonesian Rupiah,14819.0,2016-02-25
IDR,EUR,Indonesian Rupiah,14655.0,2016-02-26
IDR,EUR,Indonesian Rupiah,14542.0,2016-02-29
IDR,EUR,Indonesian Rupiah,14495.0,2016-03-01
IDR,EUR,Indonesian Rupiah,14430.0,2016-03-02
IDR,EUR,Indonesian Rupiah,14479.0,2016-03-03
IDR,EUR,Indonesian Rupiah,14492.0,2016-03-04
IDR,EUR,Indonesian Rupiah,14404.0,2016-03-07
IDR,EUR,Indonesian Rupiah,14454.0,2016-03-08
IDR,EUR,Indonesian Rupiah,14494.0,2016-03-09
IDR,EUR,Indonesian Rupiah,14652.0,2016-03-10
IDR,EUR,Indonesian Rupiah,14616.0,2016-03-11
IDR,EUR,Indonesian Rupiah,14490.0,2016-03-14
IDR,EUR,Indonesian Rupiah,14628.0,2016-03-15
IDR,EUR,Indonesian Rupiah,14870.0,2016-03-16
IDR,EUR,Indonesian Rupiah,14806.0,2016-03-17
IDR,EUR,Indonesian Rupiah,14826.0,2016-03-18
IDR,EUR,Indonesian Rupiah,14751.0,2016-03-21
IDR,EUR,Indonesian Rupiah,14770.0,2016-03-22
IDR,EUR,Indonesian Rupiah,14728.0,2016-03-23
IDR,EUR,Indonesian Rupiah,14805.0,2016-03-24
IDR,EUR,Indonesian Rupiah,14838.0,2016-03-25
IDR,EUR,Indonesian Rupiah,15009.0,2016-03-28
IDR,EUR,Indonesian Rupiah,15164.0,2016-03-29
IDR,EUR,Indonesian Rupiah,15076.0,2016-03-30
IDR,EUR,Indonesian Rupiah,15129.0,2016-03-31
IDR,EUR,Indonesian Rupiah,14986.0,2016-04-01
IDR,EUR,Indonesian Rupiah,14986.0,2016-04-04
IDR,EUR,Indonesian Rupiah,15034.0,2016-04-05
IDR,EUR,Indonesian Rupiah,15111.0,2016-04-06
IDR,EUR,Indonesian Rupiah,15009.0,2016-04-07
IDR,EUR,Indonesian Rupiah,15021.0,2016-04-08
IDR,EUR,Indonesian Rupiah,15020.0,2016-04-11
IDR,EUR,Indonesian Rupiah,14974.0,2016-04-12
IDR,EUR,Indonesian Rupiah,14882.0,2016-04-13
IDR,EUR,Indonesian Rupiah,14829.0,2016-04-14
IDR,EUR,Indonesian Rupiah,14907.0,2016-04-15
IDR,EUR,Indonesian Rupiah,14888.0,2016-04-18
IDR,EUR,Indonesian Rupiah,14922.0,2016-04-19
IDR,EUR,Indonesian Rupiah,14836.0,2016-04-20
IDR,EUR,Indonesian Rupiah,14843.0,2016-04-21
IDR,EUR,Indonesian Rupiah,14811.0,2016-04-22
IDR,EUR,Indonesian Rupiah,14912.0,2016-04-25
IDR,EUR,Indonesian Rupiah,14899.0,2016-04-26
IDR,EUR,Indonesian Rupiah,14932.0,2016-04-27
IDR,EUR,Indonesian Rupiah,14962.0,2016-04-28
IDR,EUR,Indonesian Rupiah,15092.0,2016-04-29
IDR,EUR,Indonesian Rupiah,15232.0,2016-05-02
IDR,EUR,Indonesian Rupiah,15211.0,2016-05-03
IDR,EUR,Indonesian Rupiah,15205.0,2016-05-04
IDR,EUR,Indonesian Rupiah,15090.0,2016-05-05
IDR,EUR,Indonesian Rupiah,15090.0,2016-05-06
IDR,EUR,Indonesian Rupiah,15167.0,2016-05-09
IDR,EUR,Indonesian Rupiah,15155.0,2016-05-10
IDR,EUR,Indonesian Rupiah,15187.0,2016-05-11
IDR,EUR,Indonesian Rupiah,15120.0,2016-05-12
IDR,EUR,Indonesian Rupiah,15050.0,2016-05-13
IDR,EUR,Indonesian Rupiah,15092.0,2016-05-16
IDR,EUR,Indonesian Rupiah,15084.0,2016-05-17
IDR,EUR,Indonesian Rupiah,15016.0,2016-05-18
IDR,EUR,Indonesian Rupiah,15223.0,2016-05-19
IDR,EUR,Indonesian Rupiah,15261.0,2016-05-20
IDR,EUR,Indonesian Rupiah,15277.0,2016-05-23
IDR,EUR,Indonesian Rupiah,15288.0,2016-05-24
IDR,EUR,Indonesian Rupiah,15270.0,2016-05-25
IDR,EUR,Indonesian Rupiah,15266.0,2016-05-26
IDR,EUR,Indonesian Rupiah,15134.0,2016-05-27
IDR,EUR,Indonesian Rupiah,15170.0,2016-05-30
IDR,EUR,Indonesian Rupiah,15182.0,2016-05-31
IDR,EUR,Indonesian Rupiah,15308.0,2016-06-01
IDR,EUR,Indonesian Rupiah,15261.0,2016-06-02
IDR,EUR,Indonesian Rupiah,15435.0,2016-06-03
IDR,EUR,Indonesian Rupiah,15181.0,2016-06-06
IDR,EUR,Indonesian Rupiah,15058.0,2016-06-07
IDR,EUR,Indonesian Rupiah,15108.0,2016-06-08
IDR,EUR,Indonesian Rupiah,14998.0,2016-06-09
IDR,EUR,Indonesian Rupiah,14997.0,2016-06-10
IDR,EUR,Indonesian Rupiah,14980.0,2016-06-13
IDR,EUR,Indonesian Rupiah,14962.0,2016-06-14
IDR,EUR,Indonesian Rupiah,15053.0,2016-06-15
IDR,EUR,Indonesian Rupiah,15044.0,2016-06-16
IDR,EUR,Indonesian Rupiah,15081.0,2016-06-17
IDR,EUR,Indonesian Rupiah,15043.0,2016-06-20
IDR,EUR,Indonesian Rupiah,14966.0,2016-06-21
IDR,EUR,Indonesian Rupiah,15070.0,2016-06-22
IDR,EUR,Indonesian Rupiah,15145.0,2016-06-23
IDR,EUR,Indonesian Rupiah,14908.0,2016-06-24
IDR,EUR,Indonesian Rupiah,14733.0,2016-06-27
IDR,EUR,Indonesian Rupiah,14626.0,2016-06-28
IDR,EUR,Indonesian Rupiah,14677.0,2016-06-29
IDR,EUR,Indonesian Rupiah,14705.0,2016-06-30
IDR,EUR,Indonesian Rupiah,14668.0,2016-07-01
IDR,EUR,Indonesian Rupiah,14691.0,2016-07-04
IDR,EUR,Indonesian Rupiah,14530.0,2016-07-05
IDR,EUR,Indonesian Rupiah,14577.0,2016-07-06
IDR,EUR,Indonesian Rupiah,14529.0,2016-07-07
IDR,EUR,Indonesian Rupiah,14493.0,2016-07-08
IDR,EUR,Indonesian Rupiah,14508.0,2016-07-11
IDR,EUR,Indonesian Rupiah,14552.0,2016-07-12
IDR,EUR,Indonesian Rupiah,14569.0,2016-07-13
IDR,EUR,Indonesian Rupiah,14533.0,2016-07-14
IDR,EUR,Indonesian Rupiah,14467.0,2016-07-15
IDR,EUR,Indonesian Rupiah,14530.0,2016-07-18
IDR,EUR,Indonesian Rupiah,14462.0,2016-07-19
IDR,EUR,Indonesian Rupiah,14472.0,2016-07-20
IDR,EUR,Indonesian Rupiah,14433.0,2016-07-21
IDR,EUR,Indonesian Rupiah,14430.0,2016-07-22
IDR,EUR,Indonesian Rupiah,14432.0,2016-07-25
IDR,EUR,Indonesian Rupiah,14454.0,2016-07-26
IDR,EUR,Indonesian Rupiah,14519.0,2016-07-27
IDR,EUR,Indonesian Rupiah,14507.0,2016-07-28
IDR,EUR,Indonesian Rupiah,14628.0,2016-07-29
IDR,EUR,Indonesian Rupiah,14630.0,2016-08-01
IDR,EUR,Indonesian Rupiah,14743.0,2016-08-02
IDR,EUR,Indonesian Rupiah,14665.0,2016-08-03
IDR,EUR,Indonesian Rupiah,14654.0,2016-08-04
IDR,EUR,Indonesian Rupiah,14585.0,2016-08-05
IDR,EUR,Indonesian Rupiah,14592.0,2016-08-08
IDR,EUR,Indonesian Rupiah,14634.0,2016-08-09
IDR,EUR,Indonesian Rupiah,14696.0,2016-08-10
IDR,EUR,Indonesian Rupiah,14647.0,2016-08-11
IDR,EUR,Indonesian Rupiah,14640.0,2016-08-12
